is_attack,attack_cat,dur,proto,sbytes,dbytes,ct_src_ltm,ct_dst_ltm
Attack,DoS,5e-06,hmp,200,0,1,1
Attack,DoS,7.312841,ospf,10880,0,2,1
Attack,DoS,5e-06,hmp,200,0,1,1
Attack,Exploits,7.312841,ospf,10880,0,2,1
Attack,Exploits,0.27331,tcp,898,268,1,1
Attack,Analysis,8e-06,prm,200,0,1,1
Attack,Exploits,0.155371,tcp,19834,354,1,2
Attack,DoS,8e-06,prm,200,0,1,1
Attack,Exploits,0.217978,tcp,802,268,1,1
Attack,Reconnaissance,5e-06,trunk-1,200,0,5,3
Attack,DoS,5e-06,trunk-1,200,0,5,3
Attack,Reconnaissance,0.625488,tcp,564,354,1,1
Attack,Exploits,5e-06,trunk-1,200,0,5,3
Attack,Exploits,0.2647,tcp,2652,9188,1,1
Attack,Fuzzers,5e-06,trunk-2,200,0,5,3
Attack,Exploits,0.496533,tcp,962,1056,2,2
Attack,DoS,5e-06,trunk-2,200,0,5,3
Attack,Reconnaissance,0.632841,tcp,564,354,1,1
Attack,Exploits,0.181007,tcp,2792,268,1,1
Attack,DoS,5e-06,trunk-2,200,0,5,3
Attack,Reconnaissance,0.626981,tcp,564,354,1,1
Attack,Exploits,5e-06,trunk-2,200,0,5,3
Attack,Exploits,1.755642,tcp,3010,474465,1,1
Attack,Exploits,0.633985,tcp,1024,3010,1,1
Attack,DoS,3e-06,xns-idp,200,0,5,3
Attack,Exploits,0.18229,tcp,1006,268,1,1
Attack,Exploits,0.844803,tcp,9199,1596,1,1
Attack,DoS,3e-06,xns-idp,200,0,5,3
Attack,Exploits,0.008271,udp,1386,106,1,1
Attack,Exploits,3e-06,xns-idp,200,0,5,3
Attack,Exploits,1.122435,tcp,94429,2308,1,1
Attack,Reconnaissance,3e-06,leaf-1,200,0,4,2
Attack,Exploits,0.230717,tcp,802,7782,1,1
Attack,DoS,3e-06,leaf-1,200,0,4,2
Attack,Reconnaissance,0.638853,tcp,564,354,1,1
Attack,Exploits,3e-06,leaf-1,200,0,4,2
Attack,Exploits,0.248781,tcp,876,29216,1,1
Attack,Exploits,3e-06,leaf-1,200,0,4,2
Attack,Exploits,1.96472,tcp,1206,1638,2,4
Attack,Exploits,3e-06,leaf-1,200,0,4,2
Attack,DoS,1.914575,tcp,3444,3254,2,1
Attack,Reconnaissance,0.872915,tcp,564,354,1,1
Attack,DoS,4e-06,leaf-2,200,0,4,2
Attack,Exploits,0.618564,tcp,4172,268,1,1
Attack,Fuzzers,8e-06,irtp,200,0,4,2
Attack,Exploits,0.97472,tcp,41333,2022,1,1
Attack,DoS,8e-06,irtp,200,0,4,2
Attack,Exploits,8e-06,irtp,200,0,4,2
Attack,Exploits,0.285157,tcp,814,2030,1,1
Attack,Exploits,3e-06,rdp,200,0,4,2
Attack,Shellcode,1e-05,udp,322,0,1,2
Attack,Exploits,3e-06,rdp,200,0,4,2
Attack,Exploits,0.255045,tcp,2456,268,1,1
Attack,Exploits,1.036788,tcp,1268,100496,2,1
Attack,Exploits,3e-06,rdp,200,0,4,2
Attack,Shellcode,0.538437,tcp,518,354,1,1
Attack,Fuzzers,1e-06,udp,104,0,4,2
Attack,Fuzzers,2e-06,udp,104,0,4,2
Attack,Exploits,0.301315,tcp,812,2864,1,1
Attack,DoS,1.285564,tcp,1012,1688,3,3
Attack,Reconnaissance,0.664642,tcp,564,354,2,1
Attack,Shellcode,0.221558,tcp,628,268,2,1
Attack,Analysis,9e-06,netblt,200,0,3,3
Attack,Exploits,0.241523,tcp,818,1796,1,1
Attack,Fuzzers,3e-06,mfe-nsp,200,0,1,1
Attack,DoS,3e-06,mfe-nsp,200,0,1,1
Attack,Exploits,0.616813,tcp,9989,1712,1,1
Attack,DoS,9e-06,merit-inp,200,0,3,2
Attack,Reconnaissance,0.659375,tcp,564,354,1,1
Attack,Exploits,0.474746,tcp,364,5150,2,2
Attack,Fuzzers,8e-06,udp,104,0,2,1
Attack,Fuzzers,0.379524,tcp,1612,268,2,2
Attack,DoS,9e-06,3pc,200,0,2,1
Attack,Fuzzers,0.345819,tcp,1612,268,2,2
Attack,Fuzzers,0.282292,tcp,1612,268,2,2
Attack,Exploits,9e-06,3pc,200,0,2,1
Attack,Fuzzers,0.515394,tcp,1612,354,2,2
Attack,Fuzzers,1.760479,tcp,510,354,2,1
Attack,Reconnaissance,8e-06,udp,168,0,1,1
Attack,Exploits,3e-06,idpr,200,0,2,2
Attack,Exploits,0.724875,tcp,364,842,2,2
Attack,Exploits,0.445359,tcp,3598,384,2,1
Attack,Reconnaissance,9e-06,ddp,200,0,2,1
Attack,Reconnaissance,1.6e-05,udp,168,0,2,1
Attack,Fuzzers,0.591922,tcp,1612,354,1,1
Attack,DoS,9e-06,ddp,200,0,2,1
Attack,Exploits,1.090031,tcp,1450,86878,2,1
Attack,DoS,9e-06,ddp,200,0,2,1
Attack,Exploits,0.41097,tcp,940,354,2,1
Attack,DoS,3e-06,idpr-cmtp,200,0,1,1
Attack,Exploits,0.721878,tcp,5358,1878,1,1
Attack,Exploits,3e-06,idpr-cmtp,200,0,1,1
Attack,Reconnaissance,9e-06,udp,168,0,1,1
Attack,Exploits,0.851633,tcp,1132,39742,1,1
Attack,DoS,8e-06,tp++,200,0,2,1
Attack,DoS,8e-06,tp++,200,0,2,1
Attack,DoS,8e-06,tp++,200,0,2,1
Attack,Exploits,0.184412,tcp,884,268,1,1
Attack,Exploits,8e-06,tp++,200,0,2,1
Attack,Reconnaissance,6e-06,udp,168,0,1,1
Attack,Exploits,8e-06,tp++,200,0,2,1
Attack,Reconnaissance,9e-06,udp,168,0,2,1
Attack,Exploits,0.987803,tcp,2524,634,1,2
Attack,Exploits,2e-06,ipv6,200,0,1,1
Attack,Exploits,2e-06,ipv6,200,0,1,1
Attack,Exploits,2e-06,ipv6,200,0,1,1
Attack,Reconnaissance,0.19063,tcp,934,268,1,1
Attack,Analysis,9e-06,sdrp,200,0,1,1
Attack,Exploits,0.240515,tcp,800,7212,1,1
Attack,DoS,9e-06,sdrp,200,0,1,1
Attack,Exploits,0.263627,tcp,916,26010,1,1
Attack,Exploits,9e-06,sdrp,200,0,1,1
Attack,Exploits,0.287987,tcp,2244,2344,1,1
Attack,Reconnaissance,9e-06,ipv6-frag,200,0,2,2
Attack,Reconnaissance,0.633155,tcp,564,354,1,1
Attack,DoS,9e-06,ipv6-frag,200,0,2,2
Attack,Exploits,1.276288,tcp,155333,2544,1,1
Attack,Exploits,9e-06,ipv6-frag,200,0,2,2
Attack,Exploits,0.72675,tcp,1178,41228,1,1
Attack,Exploits,9e-06,ipv6-frag,200,0,2,2
Attack,Reconnaissance,8e-06,udp,168,0,1,1
Attack,DoS,9e-06,ipv6-route,200,0,2,2
Attack,Exploits,0.20765,tcp,818,9134,1,1
Attack,DoS,9e-06,ipv6-route,200,0,2,2
Attack,Reconnaissance,0.671838,tcp,564,354,1,1
Attack,Exploits,9e-06,ipv6-route,200,0,2,2
Attack,Fuzzers,0.365988,tcp,25914,764,3,2
Attack,Analysis,3e-06,idrp,200,0,1,1
Attack,Reconnaissance,4e-06,udp,168,0,1,2
Attack,DoS,3e-06,idrp,200,0,1,1
Attack,Fuzzers,0.765067,tcp,25556,728,1,1
Attack,Exploits,1.103479,tcp,1166,1638,4,2
Attack,DoS,3e-06,gre,200,0,3,2
Attack,Exploits,1.2007,tcp,1382,69734,2,2
Attack,Analysis,9e-06,mhrp,200,0,3,2
Attack,Fuzzers,0.668237,tcp,27608,642,1,1
Attack,DoS,9e-06,mhrp,200,0,3,2
Attack,Fuzzers,1.002146,tcp,28122,936,1,1
Attack,Exploits,9e-06,mhrp,200,0,3,2
Attack,Reconnaissance,1.021487,tcp,564,354,1,1
Attack,DoS,9e-06,i-nlsp,200,0,1,1
Attack,Exploits,9e-06,i-nlsp,200,0,1,1
Attack,Exploits,2.055093,tcp,1166,1612,2,2
Attack,Exploits,1.7093,tcp,1186,1658,3,3
Attack,Fuzzers,0.697296,tcp,526,354,1,1
Attack,Exploits,1.602192,tcp,14552,1642,3,1
Attack,Analysis,7.200432,rvd,400,0,13,4
Attack,Reconnaissance,0.819005,tcp,564,354,1,1
Attack,DoS,7.200432,rvd,400,0,13,4
Attack,DoS,4.273954,tcp,26316,1596,1,1
Attack,Exploits,0.534465,tcp,2508,354,2,2
Attack,Exploits,7.200432,rvd,400,0,13,4
Attack,DoS,9e-06,udp,702,0,1,1
Attack,Analysis,8e-06,mobile,200,0,3,3
Attack,Reconnaissance,4e-06,udp,168,0,2,1
Attack,DoS,8e-06,mobile,200,0,3,3
Attack,Exploits,0.239718,tcp,2682,268,1,1
Attack,DoS,8e-06,mobile,200,0,3,3
Attack,Exploits,0.264001,tcp,828,3730,1,1
Attack,Exploits,8e-06,mobile,200,0,3,3
Attack,Shellcode,1e-05,udp,144,0,1,1
Attack,Exploits,8e-06,mobile,200,0,3,3
Attack,Exploits,0.184411,tcp,1552,268,1,1
Attack,Analysis,7e-06,narp,200,0,3,3
Attack,Reconnaissance,0.454072,tcp,830,354,1,1
Attack,Exploits,0.316553,tcp,2272,392,1,1
Attack,Backdoor,0.237768,tcp,454,410,1,1
Attack,Reconnaissance,3.2e-05,udp,168,0,3,1
Attack,Reconnaissance,0.182122,tcp,792,268,1,1
Attack,DoS,7e-06,narp,200,0,3,3
Attack,Exploits,0.192723,tcp,1046,268,1,1
Attack,Exploits,7e-06,narp,200,0,3,3
Attack,DoS,0.921987,ospf,1280,0,1,1
Attack,DoS,0.921987,ospf,1280,0,1,1
Attack,DoS,9e-06,skip,200,0,2,2
Attack,Exploits,0.921987,ospf,1280,0,1,1
Attack,DoS,9e-06,skip,200,0,2,2
Attack,Exploits,0.921987,ospf,1280,0,1,1
Attack,Fuzzers,8e-06,tlsp,200,0,2,2
Attack,DoS,9e-06,sctp,104,0,1,2
Attack,DoS,9e-06,sctp,104,0,1,2
Attack,Exploits,8e-06,tlsp,200,0,2,2
Attack,DoS,9e-06,gre,156,0,1,1
Attack,DoS,8e-06,ipv6-no,200,0,1,1
Attack,Exploits,0.251427,tcp,1902,268,1,1
Attack,Exploits,8e-06,any,200,0,2,2
Attack,Exploits,1.327353,tcp,1640,133010,1,1
Attack,Exploits,8e-06,any,200,0,2,2
Attack,Exploits,0.644901,tcp,2716,1106,1,1
Attack,Exploits,9.84468,tcp,4130,2176,1,1
Attack,DoS,5e-06,ipv6-opts,200,0,2,2
Attack,Exploits,0.332004,tcp,852,268,1,1
Attack,Fuzzers,0.873863,tcp,6806,268,1,1
Attack,Exploits,8.550902,tcp,116243,2818,1,1
Attack,Reconnaissance,9e-06,cftp,200,0,1,1
Attack,Exploits,1.459835,tcp,1062,30862,1,1
Attack,Shellcode,0.347434,tcp,724,268,2,1
Attack,Exploits,9e-06,cftp,200,0,1,1
Attack,Exploits,9e-06,cftp,200,0,1,1
Attack,Reconnaissance,0.639309,tcp,564,354,1,1
Attack,Exploits,9e-06,any,200,0,2,2
Attack,Exploits,0.781391,tcp,5432,2230,1,1
Attack,Exploits,9e-06,any,200,0,2,2
Attack,Exploits,0.639483,tcp,1006,6196,1,1
Attack,Fuzzers,8e-06,sat-expak,200,0,2,2
Attack,DoS,8e-06,sat-expak,200,0,2,2
Attack,Reconnaissance,9e-06,udp,168,0,1,1
Attack,DoS,8e-06,sat-expak,200,0,2,2
Attack,DoS,0.266376,tcp,848,1014,1,1
Attack,DoS,3e-06,ippc,200,0,13,4
Attack,Reconnaissance,0.631712,tcp,564,354,1,1
Attack,Analysis,9e-06,kryptolan,200,0,13,4
Attack,Exploits,0.247074,tcp,2554,498,1,1
Attack,DoS,9e-06,kryptolan,200,0,13,4
Attack,Exploits,0.246724,tcp,828,9642,1,1
Attack,Exploits,0.978975,tcp,72696,2138,1,1
Attack,DoS,5e-06,any,200,0,1,2
Attack,Exploits,1.028503,tcp,93934,2112,1,1
Attack,Exploits,5e-06,any,200,0,1,2
Attack,DoS,0.489758,ospf,1040,0,1,1
Attack,Exploits,5e-06,any,200,0,1,2
Attack,Exploits,0.489758,ospf,1040,0,1,1
Attack,Exploits,0.719178,tcp,26282,1846,1,1
Attack,Reconnaissance,0.188718,tcp,874,268,1,1
Attack,Fuzzers,1.336532,tcp,694,354,1,1
Attack,Exploits,0.257473,tcp,784,1584,1,1
Attack,DoS,8e-06,sat-mon,200,0,2,2
Attack,Exploits,0.631209,tcp,364,724,2,2
Attack,DoS,8e-06,sat-mon,200,0,2,2
Attack,Exploits,0.212323,tcp,824,1418,1,1
Attack,Reconnaissance,2e-06,udp,168,0,2,1
Attack,DoS,8e-06,cpnx,200,0,10,2
Attack,DoS,0.203724,tcp,744,944,1,1
Attack,DoS,8e-06,cpnx,200,0,10,2
Attack,Exploits,1.068803,tcp,1190,1644,2,2
Attack,Exploits,0.256406,tcp,824,1384,1,1
Attack,Exploits,8e-06,cpnx,200,0,10,2
Attack,Reconnaissance,1.244202,ospf,3024,0,1,1
Attack,DoS,1.244202,ospf,3024,0,1,1
Attack,Exploits,1.244202,ospf,3024,0,1,1
Attack,Reconnaissance,3e-06,wsn,200,0,2,2
Attack,Exploits,0.563572,tcp,25146,1724,1,1
Attack,Exploits,0.190494,tcp,1246,268,3,1
Attack,DoS,3e-06,wsn,200,0,2,2
Attack,Reconnaissance,0.734875,tcp,564,354,3,3
Attack,Reconnaissance,8e-06,pvp,200,0,11,1
Attack,Fuzzers,0.256281,tcp,2550,268,3,2
Attack,Fuzzers,32.550049,tcp,2032,622,1,1
Attack,DoS,8e-06,pvp,200,0,11,1
Attack,Fuzzers,0.313243,tcp,502,268,2,2
Attack,Exploits,8e-06,pvp,200,0,11,1
Attack,Fuzzers,0.454986,tcp,578,268,2,2
Attack,Exploits,2.032866,tcp,1186,1602,2,3
Attack,Exploits,8e-06,pvp,200,0,11,1
Attack,Fuzzers,0.648226,tcp,488,268,1,1
Attack,Shellcode,9e-06,udp,224,0,3,2
Attack,Analysis,8e-06,br-sat-mon,200,0,10,2
Attack,Fuzzers,0.495706,tcp,566,268,1,1
Attack,DoS,8e-06,br-sat-mon,200,0,10,2
Attack,Reconnaissance,9e-06,udp,168,0,1,1
Attack,Exploits,8e-06,br-sat-mon,200,0,10,2
Attack,Fuzzers,1.305125,tcp,546,268,2,2
Attack,Exploits,8e-06,br-sat-mon,200,0,10,2
Attack,Reconnaissance,1.642084,tcp,564,354,2,2
Attack,Exploits,3.29123,tcp,1244,1608,3,2
Attack,DoS,8e-06,sun-nd,200,0,10,2
Attack,Fuzzers,0.678804,tcp,546,354,2,1
Attack,Exploits,8e-06,sun-nd,200,0,10,2
Attack,Fuzzers,0.500246,tcp,546,268,2,2
Attack,Exploits,8e-06,sun-nd,200,0,10,2
Attack,Fuzzers,0.302907,tcp,546,268,2,2
Attack,Exploits,8e-06,sun-nd,200,0,10,2
Attack,DoS,8e-06,wb-mon,200,0,1,1
Attack,Exploits,1.578096,tcp,41257,1838,3,1
Attack,Exploits,8e-06,wb-mon,200,0,1,1
Attack,Fuzzers,0.467829,tcp,546,268,2,2
Attack,Fuzzers,0.614827,tcp,546,354,2,2
Attack,Fuzzers,0.444697,tcp,546,268,2,2
Attack,Fuzzers,0.591822,tcp,546,354,3,2
Attack,Exploits,0.229571,tcp,964,268,1,1
Attack,Reconnaissance,3e-06,udp,168,0,1,1
Attack,Analysis,8e-06,vmtp,200,0,2,2
Attack,Exploits,0.229942,tcp,956,268,1,1
Attack,DoS,8e-06,vmtp,200,0,2,2
Attack,DoS,8e-06,vmtp,200,0,2,2
Attack,Reconnaissance,9e-06,udp,168,0,1,1
Attack,Exploits,1.741589,tcp,1094,354,2,2
Attack,Exploits,0.210218,tcp,870,28312,1,1
Attack,DoS,0.912818,tcp,45569,1882,1,1
Attack,DoS,6e-06,ttp,200,0,11,2
Attack,Reconnaissance,8e-06,udp,168,0,1,1
Attack,Exploits,6e-06,ttp,200,0,11,2
Attack,Exploits,0.866326,tcp,6379,1694,3,2
Attack,Exploits,6e-06,vines,200,0,11,2
Attack,Worms,4.23501,tcp,2314,308456,1,1
Attack,Exploits,6e-06,vines,200,0,11,2
Attack,Fuzzers,0.496439,tcp,1460,268,1,1
Attack,Exploits,6e-06,vines,200,0,11,2
Attack,Fuzzers,0.698342,tcp,2062,268,1,1
Attack,Fuzzers,0.644017,tcp,1524,268,1,1
Attack,Fuzzers,3e-06,nsfnet-igp,200,0,2,2
Attack,Fuzzers,0.930911,tcp,1844,268,3,1
Attack,DoS,3e-06,nsfnet-igp,200,0,2,2
Attack,Fuzzers,0.664591,tcp,718,268,1,1
Attack,DoS,3e-06,nsfnet-igp,200,0,2,2
Attack,Fuzzers,1.258327,tcp,1294,354,1,1
Attack,Exploits,3e-06,nsfnet-igp,200,0,2,2
Attack,Reconnaissance,8e-06,udp,168,0,1,1
Attack,Fuzzers,3e-06,dgp,200,0,6,1
Attack,Fuzzers,0.648673,tcp,2062,268,1,1
Attack,DoS,3e-06,dgp,200,0,6,1
Attack,Fuzzers,0.780763,tcp,2292,268,1,1
Attack,DoS,3e-06,dgp,200,0,6,1
Attack,Exploits,2.690916,tcp,39304,1974,2,2
Attack,Fuzzers,0.854481,tcp,550,354,1,1
Attack,DoS,3e-06,dgp,200,0,6,1
Attack,Fuzzers,0.862454,tcp,622,268,2,2
Attack,Exploits,3e-06,dgp,200,0,6,1
Attack,Fuzzers,0.862454,tcp,622,268,2,2
Attack,Exploits,1.058314,tcp,96806,698,1,1
Attack,Fuzzers,0.480618,tcp,2062,268,2,2
Attack,Exploits,3e-06,eigrp,200,0,2,2
Attack,Fuzzers,0.561693,tcp,6830,268,1,2
Attack,Exploits,3e-06,tcf,200,0,2,2
Attack,Fuzzers,0.821876,tcp,1206,752,1,1
Attack,Exploits,3e-06,tcf,200,0,2,2
Attack,Fuzzers,0.469708,tcp,910,268,1,1
Attack,DoS,8e-06,ospf,200,0,3,2
Attack,Exploits,8e-06,ospf,200,0,3,2
Attack,Fuzzers,0.806499,tcp,1270,718,2,2
Attack,Exploits,8e-06,ospf,200,0,3,2
Attack,Fuzzers,0.898723,tcp,1112,734,1,1
Attack,Analysis,5e-06,sprite-rpc,200,0,3,2
Attack,Reconnaissance,1.211704,tcp,746,354,1,1
Attack,DoS,5e-06,larp,200,0,11,2
Attack,Fuzzers,1.297416,tcp,1168,860,1,1
Attack,Exploits,5e-06,larp,200,0,11,2
Attack,Fuzzers,1.188517,tcp,3058,812,1,1
Attack,Fuzzers,1.249461,tcp,1230,706,3,1
Attack,Reconnaissance,8e-06,mtp,200,0,11,2
Attack,Reconnaissance,1e-06,udp,168,0,3,2
Attack,Fuzzers,1.0163,tcp,1046,712,2,1
Attack,DoS,8e-06,mtp,200,0,11,2
Attack,Reconnaissance,1.239806,tcp,564,354,2,2
Attack,Exploits,8e-06,mtp,200,0,11,2
Attack,Fuzzers,0.898622,tcp,3060,732,1,1
Attack,Exploits,8e-06,mtp,200,0,11,2
Attack,Exploits,2.064881,tcp,834,1090,1,2
Attack,Fuzzers,2.512475,tcp,1074,826,1,1
Attack,Exploits,4.011219,tcp,187370,2788,1,9
Attack,Exploits,1.265954,tcp,23576,440,4,1
Attack,Fuzzers,1.24516,tcp,910,354,1,1
Attack,DoS,9e-06,ax.25,200,0,10,2
Attack,Fuzzers,1.187146,tcp,1294,354,1,1
Attack,Exploits,9e-06,ax.25,200,0,10,2
Attack,Exploits,2.611304,tcp,976,24944,2,3
Attack,Reconnaissance,9e-06,ipip,200,0,10,2
Attack,Reconnaissance,2.19555,tcp,564,354,1,3
Attack,DoS,9e-06,ipip,200,0,10,2
Attack,Fuzzers,1.56522,tcp,982,706,3,1
Attack,Fuzzers,0.877109,tcp,1144,736,2,1
Attack,Exploits,9e-06,ipip,200,0,10,2
Attack,Fuzzers,1.350991,tcp,1326,824,3,1
Attack,Exploits,9e-06,ipip,200,0,10,2
Attack,Exploits,1.2e-05,udp,1524,0,1,2
Attack,DoS,5e-06,aes-sp3-d,200,0,2,3
Attack,Fuzzers,1.899877,tcp,1072,848,1,1
Attack,Exploits,3e-06,micp,200,0,2,3
Attack,Reconnaissance,6.027484,tcp,564,354,1,2
Attack,Exploits,3e-06,micp,200,0,2,3
Attack,Exploits,10.46607,tcp,1664,103410,1,1
Attack,Exploits,4.334506,tcp,17434,354,2,1
Attack,Exploits,9e-06,encap,200,0,11,2
Attack,Exploits,4.777531,tcp,830,1032,2,2
Attack,Reconnaissance,3e-06,udp,168,0,1,1
Attack,DoS,5e-06,pri-enc,200,0,9,2
Attack,Reconnaissance,1.707074,tcp,564,354,3,1
Attack,Backdoor,0.837789,tcp,453,422,2,1
Attack,Fuzzers,1.255112,tcp,17762,900,3,2
Attack,Fuzzers,1.259484,tcp,1036,838,2,1
Attack,DoS,3e-06,gmtp,200,0,2,2
Attack,Fuzzers,1.037166,tcp,1144,806,1,1
Attack,Exploits,3e-06,gmtp,200,0,2,2
Attack,Exploits,1.264591,tcp,364,3754,3,2
Attack,Fuzzers,1.942211,tcp,1046,848,1,1
Attack,Exploits,3e-06,gmtp,200,0,2,2
Attack,DoS,5e-06,ifmp,200,0,2,2
Attack,Fuzzers,1.268423,tcp,1494,752,1,1
Attack,DoS,0.763668,tcp,828,8756,1,2
Attack,DoS,8e-06,pnni,200,0,11,2
Attack,Fuzzers,1.036682,tcp,1494,798,1,1
Attack,Exploits,3.496503,tcp,1320,6248,1,1
Attack,Fuzzers,1.070851,tcp,994,840,1,2
Attack,Exploits,3e-06,qnx,200,0,12,2
Attack,Reconnaissance,5e-06,udp,168,0,3,2
Attack,Exploits,3e-06,qnx,200,0,12,2
Attack,Reconnaissance,1e-06,udp,168,0,2,1
Attack,Exploits,3e-06,qnx,200,0,12,2
Attack,Reconnaissance,1.681614,tcp,564,354,1,1
Attack,Exploits,3e-06,scps,200,0,12,2
Attack,Reconnaissance,1.52622,tcp,806,354,2,1
Attack,Exploits,3e-06,scps,200,0,12,2
Attack,DoS,1.60079,tcp,864,1666,1,1
Attack,Fuzzers,1.979259,tcp,34710,876,1,2
Attack,Exploits,0.921987,ospf,1280,0,1,1
Attack,Reconnaissance,7.843363,tcp,564,354,2,2
Attack,Exploits,0.921987,ospf,1280,0,1,1
Attack,Fuzzers,1.748952,tcp,1110,842,1,1
Attack,Exploits,9e-06,sctp,104,0,1,2
Attack,Exploits,5.139651,tcp,1594,140315,1,1
Attack,Exploits,9e-06,sctp,104,0,1,2
Attack,Reconnaissance,1.656119,tcp,564,354,2,1
Attack,Shellcode,2.417154,tcp,764,354,2,1
Attack,Exploits,0.270547,tcp,860,25496,1,1
Attack,Exploits,5.220461,tcp,12290,354,2,2
Attack,Exploits,0.497445,tcp,852,1012,2,2
Attack,Exploits,7.890124,tcp,2898,386188,1,1
Attack,Reconnaissance,0.662481,tcp,564,354,1,1
Attack,DoS,28.213135,ospf,1280,0,1,1
Attack,Reconnaissance,1.3e-05,udp,168,0,1,1
Attack,Exploits,1.313131,tcp,1186,1668,2,2
Attack,Reconnaissance,0.695078,tcp,564,354,1,1
Attack,Reconnaissance,1.9e-05,udp,168,0,1,1
Attack,Reconnaissance,4e-06,udp,168,0,1,1
Attack,Reconnaissance,8e-06,udp,168,0,1,1
Attack,Exploits,0.191146,tcp,10068,268,1,1
Attack,Exploits,3.239653,tcp,3540,538175,1,1
Attack,DoS,3e-06,sctp,776,0,1,1
Attack,Exploits,3e-06,sctp,776,0,1,1
Attack,Shellcode,0.153847,tcp,732,268,1,1
Attack,Exploits,3e-06,sctp,776,0,1,1
Attack,Exploits,0.179287,tcp,854,268,1,1
Attack,Exploits,0.477827,tcp,952,622,1,1
Attack,Exploits,0.560323,tcp,9917,1756,1,1
Attack,Exploits,0.452364,tcp,808,9588,1,1
Attack,Reconnaissance,9e-06,udp,168,0,1,1
Attack,Reconnaissance,0.639732,tcp,564,354,1,1
Attack,DoS,0.278216,tcp,880,2208,1,1
Attack,Shellcode,8e-06,udp,132,0,1,1
Attack,Exploits,1.196556,tcp,1154,1644,2,2
Attack,DoS,1.321289,tcp,6622,9490,1,1
Attack,Exploits,1.321289,tcp,6622,9490,1,1
Attack,Exploits,0.584568,tcp,364,4382,2,2
Attack,Exploits,0.063164,udp,2304,2304,2,2
Attack,Exploits,3.674717,tcp,4986,856582,1,2
Attack,Exploits,0.180596,tcp,920,268,1,1
Attack,Shellcode,0.184658,tcp,720,268,1,1
Attack,Reconnaissance,0.639185,tcp,564,354,1,1
Attack,Exploits,5.403475,tcp,1024208,6708,1,1
Attack,DoS,1.354252,tcp,1072,1842,2,2
Attack,Exploits,0.143221,tcp,4406,268,1,1
Attack,Exploits,0.466699,ospf,2858,0,1,1
Attack,DoS,0.240818,tcp,364,16744,2,2
Attack,Exploits,0.816512,tcp,4675,1832,1,1
Attack,Exploits,0.165783,tcp,610,268,2,2
Attack,Exploits,1.123349,tcp,1162,1638,2,2
Attack,Exploits,0.289543,tcp,2428,1790,1,1
Attack,Exploits,0.86807,tcp,3173,1832,1,1
Attack,Reconnaissance,9e-06,udp,168,0,2,1
Attack,Exploits,0.266753,tcp,6128,268,2,1
Attack,Exploits,0.412801,tcp,1990,24440,1,1
Attack,Fuzzers,9e-06,udp,906,0,10,11
Attack,Exploits,0.478845,tcp,1464,1058,1,1
Attack,Exploits,0.84466,tcp,48363,1942,5,1
Attack,Shellcode,6e-06,udp,256,0,1,1
Attack,Fuzzers,0.624969,tcp,782,678,2,2
Attack,Exploits,0.804682,tcp,11478,1680,1,1
Attack,Reconnaissance,0.633303,tcp,564,354,1,1
Attack,Fuzzers,1.18387,tcp,784,764,2,1
Attack,Exploits,0.19536,tcp,1330,268,1,1
Attack,Exploits,0.230088,tcp,816,5840,1,1
Attack,DoS,0.212793,tcp,876,19342,2,1
Attack,Exploits,0.557667,tcp,894,29170,2,1
Attack,Exploits,0.413711,tcp,1396,4700,1,1
Attack,Reconnaissance,0.187824,tcp,816,268,2,1
Attack,Fuzzers,1.015195,tcp,906,642,2,2
Attack,Exploits,0.281493,tcp,976,41908,1,1
Attack,Exploits,0.581491,tcp,364,846,2,2
Attack,Exploits,0.202168,tcp,1134,268,1,1
Attack,Fuzzers,0.981502,tcp,912,556,1,1
Attack,Exploits,0.281404,tcp,1190,3270,1,1
Attack,Reconnaissance,9e-06,udp,168,0,1,1
Attack,Exploits,0.357274,tcp,820,1470,3,1
Attack,Exploits,0.187952,tcp,946,268,1,1
Attack,Exploits,0.194719,tcp,972,268,1,1
Attack,Exploits,1.570893,tcp,1194,1612,3,2
Attack,Exploits,1.113835,tcp,1554,134364,1,1
Attack,DoS,0.489758,ospf,1040,0,1,1
Attack,Fuzzers,0.956414,tcp,794,764,1,1
Attack,DoS,0.489758,ospf,1040,0,1,1
Attack,Exploits,0.476857,tcp,770,4230,2,1
Attack,Exploits,0.689567,tcp,1176,68427,1,1
Attack,Exploits,0.489758,ospf,1040,0,1,1
Attack,Reconnaissance,9e-06,udp,168,0,1,1
Attack,Exploits,0.367964,tcp,1468,268,1,1
Attack,Exploits,0.489758,ospf,1040,0,1,1
Attack,Reconnaissance,0.74938,tcp,564,354,2,1
Attack,DoS,7.312841,ospf,10880,0,2,1
Attack,Exploits,0.134178,tcp,364,268,2,2
Attack,Fuzzers,0.987658,tcp,938,642,1,2
Attack,Exploits,7.312841,ospf,10880,0,2,1
Attack,Fuzzers,0.239192,tcp,1972,268,2,2
Attack,Exploits,0.195086,tcp,1078,268,1,1
Attack,Fuzzers,0.377383,tcp,2612,268,2,2
Attack,Exploits,1.169812,tcp,1194,1626,2,2
Attack,Reconnaissance,8e-06,udp,168,0,1,1
Attack,Exploits,0.304128,tcp,364,680,2,2
Attack,Reconnaissance,5e-06,udp,168,0,1,1
Attack,Exploits,1.243299,tcp,1590,67110,1,1
